M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
-646.423,1418.938,370.187,-571.605,1357.773,325.296,-577.12,1405.778,219.281,-739.335,1373.987,326.971,-736.247,1410.997,226.017,-676.029,1275.228,76.891,-672.775,1072.474,-39.573,-715.378,1136.882,205.78,-746.253,972.292,187.624,-593.725,1124.12,205.497,-544.912,1192.456,53.314,-463.203,989.432,78.342,-451.451,885.863,88.287,-514.594,878.95,41.763,-427.926,673.558,86.071,-492.595,655.847,138.658,-438.743,749.461,98.619,-447.927,578.939,138.001,-412.76,595.093,88.578,-840.544,1165.745,158.616,-799.339,1230.317,5.863,-942.43,1116.659,-24.176,-984.515,992.728,-55.093,-916.76,985.268,-96.448,-1006.135,773.016,-106.959,-977.322,752.125,-34.21,-1005.04,862.786,-60.461,-998.529,703.579,-50.303,-1015.723,697.114,-119.016,-622.308,820.229,144.492,-769.016,810.382,156.102,-580.343,855.7,-35.008,-850.076,834.524,58.827,-680.199,860.901,-83.893,-767.264,865.468,-101.845,-630.69,546.293,216.81,-634.49,365.129,217.253,-744.338,341.172,193.136,-581.255,286.459,119.946,-542.674,75.302,1.699,-544.567,17.267,-70.655,-560.891,42.551,144.088,-649.49,35.084,90.192,-611.184,50.863,158.508,-878.31,517.078,38.588,-921.985,401.489,175.433,-830.885,379.25,223.71,-921.074,225.28,107.696,-911.732,88.478,-55.114,-847.266,30.465,-108.512,-987.112,41.499,85.079,-908.597,53.789,86.987,-945.135,40.345,135.662
-651.969,1421.255,369.501,-577.279,1360.059,324.342,-582.387,1408.759,218.632,-744.98,1376.949,325.826,-741.48,1414.564,225.068,-680.993,1278.78,75.024,-677.739,1074.939,-40.386,-722.131,1141.318,204.11,-754.205,976.976,186.26,-600.384,1127.629,204.588,-549.982,1195.443,52.543,-470.835,991.476,77.497,-459.628,888.382,87.091,-523.489,881.388,41.538,-435.711,678.078,84.544,-499.175,657.601,137.781,-447.031,752.081,97.314,-450.724,582.534,135.274,-416.438,602.056,86.305,-846.989,1170.837,156.069,-804.042,1233.996,3.359,-947.885,1121.016,-26.899,-990.428,996.79,-56.459,-923.213,989.2,-98.735,-1011.011,775.104,-104.578,-980.215,756.562,-31.829,-1010.02,866.615,-59.778,-999.522,706.89,-46.861,-1017.719,698.461,-115.072,-630.516,823.971,145.922,-777.378,814.788,156.234,-586.59,858.979,-33.474,-857.813,838.114,58.202,-686.24,863.428,-82.847,-773.197,867.533,-101.143,-634.678,549.493,216.559,-636.539,368.155,216.896,-746.031,343.218,191.719,-582.858,288.409,119.145,-543.042,76.126,1.904,-544.804,18.296,-70.442,-560.741,42.508,144.192,-649.425,35.038,90.245,-611.104,50.81,158.738,-881.274,517.682,39.34,-922.059,399.214,175.086,-830.482,378.012,222.177,-919.855,223.156,107.551,-910.97,87.773,-55.564,-846.695,29.359,-108.657,-986.797,41.598,84.75,-908.377,53.707,86.879,-945.185,40.416,135.438
-657.62,1424.931,368.927,-583.018,1363.791,323.497,-587.61,1413.385,218.192,-750.653,1381.31,324.594,-746.635,1419.725,224.168,-685.828,1283.782,72.912,-682.706,1078.94,-40.978,-728.969,1147.626,202.487,-762.347,983.488,185.476,-607.151,1133.088,203.696,-555.105,1199.995,51.48,-477.709,995.643,76.573,-466.627,892.814,85.365,-531.25,885.85,40.913,-443.718,683.627,82.828,-506.524,661.315,136.116,-454.899,756.24,95.578,-455.064,588.025,133.087,-421.538,609.956,84.448,-853.51,1177.917,153.391,-808.376,1238.986,0.581,-952.729,1127.23,-30.403,-996.101,1002.879,-58.821,-928.767,994.701,-100.987,-1015.761,779.284,-102.837,-983.915,763.076,-29.897,-1015.284,872.484,-60.094,-1001.534,712.452,-43.951,-1020.128,702.111,-111.731,-638.675,829.611,147.02,-785.507,820.029,157.156,-593.234,863.717,-32.024,-865.432,842.992,58.61,-692.881,867.544,-81.639,-779.823,871.363,-99.822,-639.055,553.763,216.294,-637.591,372.07,215.831,-747.059,345.767,189.888,-583.91,290.503,117.967,-543.643,77.126,2.092,-545.052,19.584,-70.325,-560.676,42.439,144.357,-649.407,35.017,90.376,-611.029,50.733,159.029,-883.898,519.306,39.001,-922.414,396.957,172.84,-830.956,376.379,218.85,-919.486,221.562,105.855,-911.311,86.779,-56.536,-846.965,28.086,-109.167,-986.797,41.526,84.503,-908.54,53.694,86.559,-945.373,40.524,135.152
-663.333,1430.008,368.432,-588.754,1369.041,322.672,-592.779,1419.604,217.839,-756.291,1387.095,323.339,-751.809,1426.396,223.279,-690.698,1290.289,70.55,-687.855,1084.492,-41.492,-735.756,1155.672,200.83,-770.339,991.674,185.129,-613.841,1140.272,202.634,-560.38,1206.005,50.183,-483.747,1001.751,75.539,-473.652,898.602,84.501,-538.05,892.285,39.987,-451.588,690.247,80.972,-514.209,667.159,134.329,-462.218,762.054,93.489,-460.989,595.02,131.28,-427.913,618.27,82.87,-860.059,1186.76,150.543,-812.576,1245.465,-2.312,-957.126,1135.173,-34.444,-1001.442,1010.778,-62.041,-933.466,1001.765,-103.193,-1020.236,785.626,-101.89,-988.423,771.415,-28.515,-1020.607,880.226,-61.43,-1004.912,720.153,-41.647,-1023.043,707.969,-109.13,-646.542,836.815,148.116,-793.213,826.526,158.779,-600.186,869.827,-30.879,-872.733,849.428,59.967,-700.006,873.211,-80.356,-787.052,876.839,-98.192,-643.087,558.682,215.664,-637.951,376.172,213.698,-747.467,349.091,187.504,-584.428,292.849,116.181,-544.091,78.335,2.373,-545.377,21.144,-70.033,-560.551,42.428,144.58,-649.411,35.078,90.63,-610.993,50.666,159.388,-886.49,522.136,37.882,-923.226,395.571,169.178,-832.146,375.334,214.252,-919.951,220.783,103.274,-912.338,85.828,-57.434,-847.853,27.189,-109.945,-986.984,41.401,84.374,-908.836,53.735,86.196,-945.559,40.648,134.947
-669.05,1436.494,367.915,-594.465,1375.743,321.909,-597.923,1427.322,217.559,-761.951,1394.236,322.068,-756.881,1434.448,222.482,-695.634,1298.313,68.135,-693.497,1091.435,-42.002,-742.374,1165.31,199.216,-777.79,1001.419,185.108,-620.279,1149.011,201.45,-565.816,1213.422,48.694,-489.161,1009.69,74.283,-479.564,906.28,83.065,-544.154,900.51,38.738,-459.179,697.859,79.198,-522.031,674.936,132.406,-469.048,769.518,91.35,-468.534,603.153,129.908,-435.358,626.514,81.549,-866.486,1197.022,147.74,-816.923,1253.438,-5.103,-961.298,1144.595,-38.654,-1006.53,1020.188,-65.826,-937.652,1010.373,-105.404,-1024.329,793.843,-101.772,-993.631,781.378,-27.698,-1025.843,889.535,-63.572,-1009.499,729.691,-40.059,-1026.371,715.969,-107.495,-653.816,845.332,149.146,-800.24,834.48,160.936,-607.452,877.17,-30.047,-879.626,857.315,62.049,-707.505,880.424,-79.364,-794.693,883.825,-96.359,-646.432,564.19,214.687,-637.965,380.957,210.362,-747.192,353.025,184.575,-584.425,295.984,113.591,-544.423,79.889,2.762,-545.82,23.056,-69.664,-560.435,42.355,144.865,-649.398,35.173,90.842,-610.965,50.625,159.788,-889.527,526.189,36.097,-924.549,395.788,164.571,-833.839,376.221,209.083,-920.925,221.027,100.306,-913.478,85.18,-58.011,-848.797,26.965,-110.63,-987.193,41.226,84.287,-909.164,53.805,85.888,-945.766,40.694,134.787
-674.745,1444.237,367.444,-600.109,1383.783,321.222,-603.064,1436.301,217.34,-767.58,1402.654,320.841,-761.871,1443.739,221.661,-700.62,1307.697,65.655,-699.66,1099.703,-42.625,-748.707,1176.335,197.688,-784.672,1012.549,185.269,-626.416,1159.209,200.038,-571.406,1222.182,47.066,-494.099,1019.258,72.788,-484.839,915.587,81.351,-549.123,910.458,36.93,-466.342,706.422,77.466,-529.737,684.487,130.454,-475.371,778.498,89.372,-477.397,612.073,128.832,-443.589,634.603,80.446,-872.789,1208.482,145.048,-821.445,1262.811,-7.822,-965.452,1155.39,-42.817,-1011.307,1030.985,-69.933,-941.527,1020.468,-107.636,-1028.053,803.827,-102.537,-999.44,792.7,-27.513,-1030.831,900.182,-66.269,-1015.196,740.884,-39.261,-1030.014,725.846,-106.768,-660.419,855.113,150.054,-806.549,844.124,163.382,-614.95,885.681,-29.416,-886.225,866.555,64.644,-715.249,888.856,-78.081,-802.565,892.353,-94.47,-649.179,570.308,213.075,-637.78,386.826,205.932,-746.44,357.627,181.144,-584.061,300.049,110.117,-544.749,81.886,3.297,-546.217,25.465,-69.259,-560.375,42.232,145.182,-649.333,35.255,91.061,-610.945,50.517,160.247,-893.472,532.137,33.545,-926.219,398.504,159.365,-835.848,379.781,203.695,-922.048,222.597,97.392,-914.754,85.265,-58.547,-849.732,27.469,-110.952,-987.404,41.004,84.194,-909.445,53.825,85.685,-945.873,40.676,134.66
-680.4,1453.165,367.056,-605.708,1392.988,320.601,-608.159,1446.465,217.211,-773.167,1412.209,319.68,-766.953,1454.208,220.931,-705.661,1318.308,63.162,-706.254,1109.152,-43.3,-754.708,1188.674,196.196,-790.95,1024.938,185.571,-632.177,1170.871,198.633,-577.08,1232.192,45.212,-498.845,1030.346,70.998,-489.645,926.322,79.581,-555.714,921.147,36.351,-473.197,715.858,75.906,-537.249,695.727,128.618,-481.531,788.811,87.588,-487.306,622.04,128.018,-452.538,642.755,79.433,-878.849,1221.078,142.542,-826.202,1273.396,-10.374,-969.685,1167.415,-46.698,-1015.881,1043.084,-74.078,-945.214,1031.938,-109.906,-1031.476,815.334,-103.944,-1005.549,805.38,-27.846,-1035.679,912.214,-69.144,-1021.647,753.46,-39.04,-1032.589,737.155,-106.202,-666.46,866.302,150.919,-812.279,855.484,165.925,-622.584,895.36,-28.829,-892.633,877.326,67.551,-723.1,898.557,-76.72,-810.49,902.315,-92.522,-651.351,577.438,210.985,-637.117,394.244,200.619,-745.28,363.332,177.265,-583.431,305.206,105.769,-545.054,84.497,4.021,-546.526,28.71,-68.666,-560.303,42.189,145.537,-649.183,35.513,91.275,-610.915,50.508,160.686,-898.693,540.602,30.597,-928.399,403.88,153.84,-838.029,385.435,197.66,-923.338,225.927,94.974,-915.768,85.954,-58.553,-850.457,28.863,-111.005,-987.6,40.871,84.221,-909.621,53.865,85.638,-945.941,40.68,134.619
-686.058,1463.08,366.81,-611.282,1403.192,320.088,-613.263,1457.723,217.261,-778.712,1422.737,318.661,-772.117,1465.724,220.338,-710.679,1330.027,60.677,-713.067,1119.806,-43.978,-760.313,1202.214,194.791,-796.757,1038.5,185.941,-637.647,1183.879,197.26,-582.752,1243.35,43.21,-503.503,1042.722,69.169,-494.209,938.288,77.853,-562.2,933.071,37.116,-479.813,726.174,74.447,-544.748,708.479,126.626,-487.192,800.44,85.906,-497.98,633.086,127.346,-462.272,651.217,78.604,-884.679,1234.691,140.283,-831.009,1285.137,-12.864,-973.976,1180.544,-50.254,-1020.237,1056.321,-78.065,-948.791,1044.621,-112.142,-1034.699,828.201,-105.76,-1011.843,819.248,-28.588,-1040.237,925.428,-72.251,-1028.597,767.507,-39.429,-1036.836,750.013,-106.826,-672.252,878.799,151.779,-817.811,868.474,168.451,-630.307,906.107,-28.176,-898.979,889.647,70.634,-730.986,909.51,-75.291,-818.448,913.719,-90.54,-653.369,585.729,208.364,-636.138,403.022,194.542,-743.891,370.683,172.948,-582.764,311.57,100.897,-545.482,87.909,4.971,-546.779,32.889,-67.96,-560.232,42.245,145.918,-648.987,35.904,91.547,-610.88,50.473,161.161,-904.703,550.944,27.774,-931.133,410.908,148.072,-840.436,392.762,190.914,-924.82,230.886,92.268,-916.305,87.261,-57.864,-850.796,31.176,-110.622,-987.708,40.851,84.217,-909.678,53.946,85.686,-945.932,40.729,134.677
-691.782,1473.76,366.728,-616.832,1414.293,319.743,-618.437,1469.893,217.504,-784.241,1433.975,317.793,-777.228,1477.994,219.945,-715.697,1342.776,58.225,-719.749,1131.669,-44.702,-765.698,1216.631,193.322,-802.327,1053.013,186.187,-642.895,1197.95,195.986,-588.357,1255.57,41.079,-508.253,1056.164,67.267,-498.634,951.388,76.223,-566.524,946.447,35.282,-486.339,737.371,73.094,-551.92,722.46,125.222,-493.39,813.107,84.219,-509.257,645.251,126.845,-472.624,660.305,77.774,-890.222,1249.079,138.155,-835.765,1297.867,-15.226,-978.276,1194.549,-53.507,-1024.453,1070.383,-81.765,-952.357,1058.325,-114.348,-1037.886,842.143,-107.741,-1018.19,833.944,-29.68,-1044.652,939.525,-75.368,-1035.749,782.485,-40.257,-1041.261,763.959,-107.682,-678.059,892.321,152.731,-823.445,882.77,170.889,-638.17,917.932,-27.575,-905.339,903.476,73.586,-738.919,921.635,-73.867,-826.438,926.384,-88.506,-655.587,595.277,205.291,-635.11,413.041,188.038,-742.533,379.327,168.001,-582.192,319.127,95.717,-546.055,92.08,6.254,-547.17,38.085,-67.093,-560.252,42.215,146.42,-648.752,36.321,91.89,-610.834,50.195,161.491,-911.104,562.508,24.935,-934.157,418.775,141.762,-843.236,401.285,183.29,-926.569,237.142,89.213,-916.794,89.219,-56.961,-850.585,34.695,-110.054,-987.773,40.771,84.26,-909.767,54.008,85.805,-945.904,40.66,134.706
-697.552,1485.004,366.738,-622.377,1426.085,319.463,-623.609,1482.775,217.888,-789.786,1445.783,317.043,-782.287,1490.824,219.681,-720.554,1356.413,55.9,-726.211,1144.529,-45.385,-770.831,1231.783,191.737,-807.675,1068.375,186.097,-647.851,1212.83,194.699,-593.882,1268.7,38.884,-512.963,1070.469,65.264,-503.042,965.349,74.574,-570.621,960.744,33.16,-492.896,749.443,71.638,-559.055,737.727,123.9,-498.973,826.874,82.587,-520.723,658.61,126.442,-483.596,670.356,76.998,-895.519,1264.354,135.941,-840.37,1311.473,-17.54,-982.515,1209.221,-56.474,-1028.543,1085.149,-85.162,-955.911,1072.805,-116.554,-1041.14,856.851,-109.705,-1024.48,849.386,-30.908,-1048.925,954.305,-78.376,-1042.934,798.279,-41.43,-1045.863,778.743,-108.775,-683.958,906.56,153.68,-829.165,898.115,173.007,-646.07,930.648,-26.987,-911.797,918.619,76.279,-746.955,934.807,-72.491,-834.452,940.1,-86.521,-658.216,606.031,201.926,-634.246,424.178,181.189,-741.429,389.09,162.457,-581.845,327.658,90.375,-547.094,97.24,7.898,-548.068,44.389,-66.0,-560.321,42.157,146.932,-648.485,36.752,92.273,-610.871,50.126,162.052,-918.191,575.179,21.514,-937.546,427.534,134.661,-846.243,411.389,175.581,-928.723,244.508,85.944,-917.793,92.096,-55.93,-850.317,39.446,-109.08,-987.881,40.564,84.285,-909.863,53.984,85.991,-945.854,40.482,134.79
-703.307,1496.737,366.846,-627.906,1438.39,319.26,-628.778,1496.207,218.425,-795.33,1457.997,316.372,-787.359,1504.129,219.586,-725.309,1370.671,53.781,-732.432,1158.234,-46.03,-775.64,1247.511,190.05,-812.845,1084.456,185.543,-652.518,1228.339,193.296,-599.278,1282.621,36.583,-517.609,1085.465,63.199,-507.58,980.013,72.965,-574.822,975.821,30.953,-499.514,762.39,70.268,-566.241,753.875,122.921,-504.446,841.391,81.067,-532.144,673.078,126.063,-494.792,681.669,76.312,-900.622,1280.16,133.914,-844.795,1325.823,-19.66,-986.541,1224.604,-59.209,-1032.548,1100.56,-88.209,-959.423,1087.964,-118.553,-1044.59,872.26,-111.567,-1030.576,865.368,-32.216,-1053.066,969.742,-81.2,-1049.815,814.616,-42.727,-1050.67,794.277,-109.958,-689.926,921.345,154.427,-835.019,914.444,174.82,-653.984,944.295,-26.634,-918.325,934.738,78.69,-755.046,948.821,-71.171,-842.568,954.632,-84.494,-661.295,617.931,198.299,-633.689,436.374,174.1,-741.142,399.985,156.84,-581.936,337.201,84.973,-548.695,103.348,10.038,-549.518,51.738,-64.788,-560.367,42.217,147.495,-648.237,37.271,92.757,-610.946,50.07,162.622,-925.219,588.709,18.049,-941.207,437.444,127.092,-849.773,422.313,167.485,-931.29,253.022,82.638,-919.303,95.863,-54.438,-850.439,45.462,-107.67,-988.04,40.401,84.412,-909.942,53.985,86.275,-945.754,40.315,134.926
-709.11,1508.847,366.976,-633.452,1451.15,319.124,-633.952,1510.083,219.041,-800.867,1470.531,315.704,-792.524,1517.795,219.472,-729.872,1385.484,51.875,-738.418,1172.608,-46.641,-780.198,1263.744,188.335,-817.857,1101.085,184.681,-656.971,1244.307,191.767,-604.533,1297.237,34.457,-522.132,1101.057,61.117,-512.394,995.266,71.281,-579.241,991.568,28.619,-506.41,776.371,69.409,-573.499,770.484,121.835,-510.1,856.553,79.687,-543.094,688.479,125.711,-505.753,694.416,75.81,-905.522,1296.442,132.055,-849.025,1340.862,-21.648,-990.424,1240.552,-61.742,-1036.463,1116.53,-90.932,-962.916,1103.601,-120.312,-1048.32,888.166,-113.231,-1036.515,881.759,-33.547,-1057.258,985.787,-83.709,-1057.336,831.385,-44.063,-1055.688,810.369,-111.265,-695.959,936.684,154.94,-840.901,931.63,176.162,-661.929,958.721,-26.435,-924.882,951.577,80.773,-763.208,963.604,-70.051,-850.744,969.734,-82.361,-664.749,630.791,194.457,-633.7,449.659,166.991,-741.539,412.003,150.964,-582.695,347.783,79.566,-550.973,110.506,12.591,-552.244,60.399,-63.008,-560.423,42.386,147.918,-648.085,37.865,93.311,-611.045,50.081,163.063,-932.132,602.994,14.366,-945.238,448.542,119.062,-853.836,433.993,159.318,-934.368,262.588,79.262,-921.41,100.477,-52.523,-851.037,52.885,-105.931,-988.315,40.255,84.62,-910.131,54.125,86.572,-945.63,40.226,135.065
-714.975,1521.157,367.029,-638.943,1464.16,319.011,-639.09,1524.215,219.597,-806.39,1483.19,314.975,-797.652,1531.52,219.319,-734.375,1400.561,50.17,-744.29,1187.46,-47.334,-784.611,1280.238,186.598,-822.82,1118.049,183.665,-661.286,1260.536,190.078,-609.538,1312.336,32.413,-526.689,1117.048,59.01,-517.406,1010.964,69.391,-583.976,1007.754,26.236,-513.676,791.215,68.985,-580.999,787.327,120.984,-516.164,872.207,78.461,-553.536,704.329,125.305,-516.277,708.514,75.304,-910.322,1312.943,130.332,-853.109,1356.339,-23.427,-994.238,1256.85,-63.998,-1040.284,1132.836,-93.334,-966.392,1119.571,-121.746,-1052.431,904.348,-114.702,-1042.27,898.231,-34.824,-1061.486,1002.174,-85.877,-1063.527,848.118,-45.396,-1060.89,826.687,-112.463,-702.083,952.562,155.073,-846.751,949.192,177.151,-669.91,973.707,-26.56,-931.877,968.629,82.654,-771.403,978.837,-68.982,-858.945,985.233,-80.244,-668.48,644.35,190.516,-634.627,463.897,160.066,-742.806,425.102,144.879,-584.234,359.162,74.459,-554.2,118.514,15.544,-556.795,70.062,-60.737,-560.596,42.614,148.196,-648.276,38.489,94.088,-611.158,50.178,163.449,-938.814,617.797,10.442,-949.487,460.618,110.892,-858.228,446.369,151.328,-938.072,273.168,76.482,-924.313,106.021,-50.231,-852.217,61.491,-103.662,-988.77,40.031,84.96,-910.447,54.347,86.787,-945.549,40.188,135.211
-720.882,1533.538,366.971,-644.441,1477.189,318.83,-644.208,1538.271,220.105,-811.947,1495.876,314.103,-802.826,1545.186,219.03,-738.804,1415.665,48.588,-749.961,1202.529,-48.107,-788.881,1296.755,184.9,-827.702,1135.055,182.593,-665.508,1276.887,188.41,-614.478,1327.587,30.557,-531.347,1133.24,56.798,-522.589,1026.865,67.2,-588.979,1024.177,23.848,-521.286,806.592,68.578,-588.497,804.3,120.661,-522.731,888.122,77.215,-563.311,720.291,124.792,-526.139,723.563,74.746,-914.915,1329.502,128.833,-857.069,1371.911,-25.048,-997.883,1273.261,-65.991,-1043.974,1149.244,-95.4,-969.801,1135.574,-122.9,-1056.885,920.567,-115.935,-1047.803,914.655,-35.939,-1065.792,1018.674,-87.695,-1069.361,864.682,-46.617,-1066.245,843.057,-113.61,-708.059,968.856,155.035,-852.465,966.78,177.858,-677.801,988.906,-26.876,-938.691,985.663,84.268,-779.507,994.351,-68.151,-867.024,1000.889,-78.183,-672.427,658.364,186.545,-636.76,478.6,153.354,-745.083,439.068,139.067,-586.547,370.945,69.843,-558.582,127.297,19.03,-563.616,80.452,-57.935,-561.047,43.048,148.193,-648.845,39.067,94.989,-611.289,50.211,163.911,-945.338,632.947,6.477,-953.928,473.437,103.109,-862.936,459.349,143.594,-942.566,284.735,73.419,-928.08,112.327,-47.462,-854.042,71.134,-100.716,-989.522,39.644,85.438,-910.996,54.847,87.077,-945.615,40.143,135.466
-726.787,1545.816,366.755,-649.991,1490.082,318.542,-649.398,1552.044,220.417,-817.502,1508.448,313.131,-807.835,1558.609,218.605,-743.242,1430.614,47.094,-755.563,1217.595,-49.007,-793.175,1313.293,183.581,-832.611,1151.912,181.657,-669.781,1293.134,186.753,-619.328,1342.922,28.844,-536.239,1149.476,54.487,-527.767,1042.804,64.777,-594.151,1040.581,21.414,-529.164,822.128,68.052,-595.986,821.041,120.539,-529.646,903.954,76.063,-572.505,736.157,124.178,-535.417,739.033,74.136,-919.496,1345.892,127.532,-861.055,1387.396,-26.568,-1001.55,1289.528,-67.736,-1047.721,1165.57,-97.276,-973.325,1151.441,-123.838,-1061.662,936.614,-116.974,-1053.206,930.85,-36.868,-1070.271,1035.099,-89.232,-1074.995,880.951,-47.687,-1071.703,859.225,-114.715,-713.863,985.417,154.798,-858.039,984.082,178.6,-685.538,1004.129,-27.474,-945.253,1002.4,85.675,-787.38,1009.912,-67.467,-874.856,1016.561,-76.438,-676.524,672.667,182.757,-640.057,493.401,146.864,-748.299,453.588,133.63,-589.919,382.562,65.723,-564.321,136.101,22.9,-573.122,91.091,-54.289,-562.013,43.811,148.034,-650.644,40.113,97.089,-611.503,49.971,164.798,-951.928,648.363,2.469,-958.751,486.879,95.847,-867.98,472.917,136.226,-947.886,297.122,71.41,-932.519,119.193,-44.129,-856.554,81.722,-97.255,-990.42,39.165,86.051,-912.186,56.269,87.932,-946.049,40.073,136.116
-732.69,1557.883,366.273,-655.576,1502.667,318.079,-654.597,1565.465,220.469,-823.069,1520.843,311.911,-812.861,1571.76,217.928,-747.783,1445.313,45.593,-761.076,1232.615,-50.002,-797.487,1329.356,181.884,-837.568,1168.422,180.848,-674.172,1309.078,185.106,-624.188,1358.135,27.227,-541.242,1165.607,52.062,-533.153,1058.485,62.272,-599.512,1056.809,18.961,-537.19,837.645,67.366,-603.605,837.39,120.316,-536.711,919.577,74.797,-581.099,751.861,123.551,-544.232,754.641,73.412,-924.045,1361.906,126.299,-865.192,1402.574,-27.962,-1005.307,1305.441,-69.304,-1051.518,1181.518,-98.956,-977.043,1166.999,-124.777,-1066.758,952.349,-117.791,-1058.526,946.544,-37.697,-1074.866,1051.183,-90.526,-1080.411,896.63,-48.586,-1077.222,875.013,-115.713,-719.333,1001.901,154.382,-863.28,1000.757,179.117,-693.07,1019.185,-28.262,-951.382,1018.689,86.873,-794.939,1025.393,-66.956,-882.344,1032.11,-74.901,-680.729,687.102,179.162,-644.314,507.962,140.446,-752.302,468.264,128.795,-594.696,393.844,61.723,-571.142,144.76,26.971,-584.38,101.758,-50.589,-563.25,44.788,147.514,-653.422,42.612,101.039,-611.418,49.666,166.96,-958.689,663.723,-1.506,-964.056,500.552,88.98,-873.474,486.786,129.248,-953.887,309.874,69.701,-937.63,126.461,-40.448,-859.812,93.055,-93.339,-991.497,38.527,86.633,-914.22,58.653,89.594,-947.038,39.772,137.312
-738.575,1569.623,365.536,-661.181,1514.87,317.345,-659.831,1578.376,220.219,-828.657,1532.896,310.485,-817.643,1584.477,216.971,-752.484,1459.584,44.114,-766.589,1247.258,-51.009,-801.934,1344.806,180.132,-842.531,1184.296,180.06,-678.74,1324.571,183.538,-628.979,1373.114,25.549,-546.294,1181.451,49.524,-538.546,1073.814,59.775,-604.864,1072.676,16.523,-545.161,852.916,66.615,-611.396,853.265,119.874,-543.646,934.866,73.473,-589.271,767.266,123.035,-552.694,770.031,72.678,-928.672,1377.338,125.084,-869.5,1417.185,-29.308,-1009.224,1320.776,-70.787,-1055.559,1196.937,-100.503,-980.983,1182.063,-125.651,-1072.115,967.496,-118.457,-1063.807,961.631,-38.316,-1079.667,1066.725,-91.552,-1085.733,911.604,-49.334,-1082.76,890.176,-116.601,-724.544,1017.943,153.732,-868.214,1016.662,179.433,-700.244,1033.915,-29.161,-957.123,1034.359,87.957,-802.093,1040.579,-66.598,-889.359,1047.351,-73.659,-684.978,701.326,175.623,-649.42,521.946,133.967,-757.127,482.609,124.758,-601.185,404.625,57.32,-578.506,153.412,30.75,-596.943,112.302,-46.721,-564.594,46.369,146.737,-657.468,47.661,107.853,-610.293,49.174,169.986,-965.56,678.826,-5.355,-969.92,514.072,82.443,-879.506,500.622,122.95,-960.428,322.686,68.119,-943.488,134.104,-36.795,-863.892,104.748,-89.052,-992.407,37.986,87.145,-916.641,61.857,92.366,-948.464,39.274,139.001
